"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","H","1B","2B","3B","BB","SO","HBP","CS","OPS","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","SwStr%","HardHit%","CSW%","xBA","EV","LA","Barrel%","maxEV","xSLG","playerid"
"Corbin Carroll","ARI","32","115","4","13","14","2","7.0%","27.0%",".240",".333",".260",".330",".500",".358",".293","130","0.9","4.9","4.7","1.4","27","12","9","2","8","31","3","1",".830","1.75","24.7%","47.9%","27.4%","20.0%","20.0%","8.6%","31.7%","62.0%","44.1%","64.0%","81.9%","74.3%","40.8%","11.4%","32.9%","30.3%",".221","85.8","9.1","5.5%","107.5",".359","25878"
"Willson Contreras","CHC","113","487","22","65","55","4","9.2%","21.1%",".224",".270",".243",".349",".466",".357",".364","132","-2.8","15.1","-0.4","3.3","101","54","23","2","45","103","24","2",".815","1.56","15.6%","51.4%","33.0%","13.5%","21.2%","6.2%","35.4%","73.8%","50.5%","57.0%","82.4%","71.6%","39.2%","14.4%","47.9%","27.1%",".256","90.4","8.5","10.5%","116.2",".463","11609"
"Byron Buxton","MIN","92","382","28","61","51","6","8.9%","30.4%",".303",".244",".224",".306",".526",".356",".358","136","4.3","19.6","6.2","4.0","76","32","13","3","34","116","7","0",".833","0.60","18.2%","30.7%","51.1%","12.2%","24.3%","7.2%","31.1%","67.8%","46.8%","49.6%","80.6%","68.8%","42.7%","14.6%","50.2%","30.5%",".242","92.9","21.4","16.4%","113.5",".509","14161"
"Starling Marte","NYM","118","505","16","76","63","18","5.1%","19.2%",".176",".340",".292",".347",".468",".355",".336","136","-0.2","20.8","-9.6","3.0","136","91","24","5","26","97","13","9",".814","1.70","22.1%","49.0%","28.9%","5.7%","15.1%","9.4%","36.0%","68.5%","49.3%","65.6%","87.6%","78.1%","41.1%","10.8%","33.9%","27.4%",".276","86.8","7.5","6.8%","113.3",".428","9241"
"Garrett Stubbs","PHI","50","121","5","19","16","2","11.6%","24.8%",".198",".324",".264",".350",".462",".355",".275","128","1.5","5.5","-4.0","0.6","28","18","4","1","14","30","0","0",".812","1.07","18.8%","42.0%","39.1%","11.1%","18.5%","13.8%","30.4%","49.0%","38.0%","64.8%","91.1%","78.6%","40.8%","8.1%","27.3%","30.7%",".207","85.2","15.2","5.2%","104.9",".299","18067"
"Kyle Schwarber","PHI","155","669","46","100","94","10","12.9%","29.9%",".286",".240",".218",".323",".504",".355",".375","128","-0.8","21.2","-18.7","2.6","126","56","21","3","86","200","4","1",".827","0.65","15.7%","33.2%","51.1%","12.0%","24.0%","3.2%","25.0%","62.1%","40.3%","58.3%","81.0%","72.8%","41.3%","11.0%","54.4%","30.4%",".237","93.3","19.2","20.1%","114.8",".535","16478"
"J.T. Realmuto","PHI","139","562","22","75","84","21","7.3%","21.2%",".202",".318",".276",".342",".478",".354",".351","128","6.6","24.9","18.0","6.5","139","86","26","5","41","119","12","1",".820","1.24","19.7%","44.4%","35.9%","8.6%","15.7%","8.1%","35.0%","69.2%","49.0%","66.6%","83.9%","76.7%","41.0%","11.4%","46.7%","26.9%",".275","90.3","13.1","11.3%","110.4",".463","11739"
"Adley Rutschman","BAL","113","470","13","70","42","4","13.8%","18.3%",".191",".291",".254",".362",".445",".354",".342","133","5.0","22.4","13.1","5.3","101","52","35","1","65","86","4","0",".806","1.00","23.2%","38.4%","38.4%","8.3%","10.7%","5.8%","25.4%","64.1%","40.5%","73.0%","91.5%","84.4%","39.1%","6.3%","36.8%","25.9%",".248","87.9","15.6","7.9%","110.9",".411","26288"
"Mark Mathias","- - -","30","91","6","13","20","3","9.9%","33.0%",".259",".304",".247",".319",".506",".353",".298","132","1.1","4.4","-0.9","0.7","20","11","3","0","9","30","0","0",".825","1.26","17.3%","46.2%","36.5%","5.3%","31.6%","12.5%","26.7%","58.6%","39.1%","57.6%","78.3%","69.6%","38.9%","11.9%","46.2%","33.4%",".214","90.2","11.8","11.5%","109.1",".384","18032"
"Brandon Nimmo","NYM","151","673","16","102","64","3","10.5%","17.2%",".159",".317",".274",".367",".433",".353",".342","134","-0.3","26.6","1.9","5.4","159","106","30","7","71","116","16","2",".800","1.59","17.7%","50.5%","31.7%","6.8%","10.9%","8.1%","26.1%","66.0%","43.7%","69.7%","89.1%","82.6%","44.0%","7.6%","39.8%","25.8%",".261","89.4","6.1","7.0%","111.9",".409","12927"
"Jaylin Davis","BOS","12","27","0","4","2","0","11.1%","40.7%",".042",".615",".333",".407",".375",".352",".272","126","0.1","0.9","-0.4","0.1","8","7","1","0","3","11","0","0",".782","5.00","53.8%","38.5%","7.7%","0.0%","0.0%","0.0%","20.3%","72.2%","42.2%","40.0%","53.8%","50.0%","42.2%","21.1%","38.5%","39.1%",".227","88.2","7.1","0.0%","108.1",".272","19552"
"Anthony Rizzo","NYY","130","548","32","77","75","6","10.6%","18.4%",".256",".216",".224",".338",".480",".352",".349","132","-3.6","16.4","-10.9","2.4","104","50","21","1","58","101","23","5",".817","0.67","17.5%","33.2%","49.3%","10.6%","17.8%","2.5%","32.1%","65.6%","45.9%","65.1%","88.1%","78.7%","41.3%","9.8%","40.7%","26.6%",".239","89.4","19.3","10.9%","113.3",".454","3473"
"George Springer","TOR","133","583","25","89","76","14","9.3%","17.2%",".205",".285",".267",".342",".472",".352",".342","132","4.6","25.7","-4.1","4.2","137","86","22","4","54","100","7","2",".814","1.18","17.9%","44.5%","37.6%","11.5%","15.9%","8.1%","30.1%","78.9%","50.8%","58.4%","81.8%","73.8%","42.4%","13.3%","41.9%","24.8%",".265","88.7","13.9","8.3%","113.6",".438","12856"
"Jake Fraley","CIN","68","247","12","33","28","4","10.5%","21.9%",".208",".289",".259",".344",".468",".352",".333","121","1.6","7.6","-6.2","1.0","56","35","9","0","26","54","3","1",".812","1.18","20.1%","43.3%","36.6%","1.7%","20.0%","7.0%","27.8%","70.5%","45.6%","59.4%","85.5%","76.2%","41.6%","10.9%","27.4%","26.0%",".248","85.1","13.8","7.3%","110.0",".417","19260"
"Vladimir Guerrero Jr.","TOR","160","706","32","90","97","8","8.2%","16.4%",".205",".289",".274",".339",".480",".351",".348","132","-6.0","19.2","-15.1","2.8","175","108","35","0","58","116","6","3",".818","1.70","17.3%","52.1%","30.6%","11.2%","19.9%","7.3%","34.2%","73.7%","49.7%","64.9%","87.4%","78.0%","39.3%","10.9%","50.4%","25.3%",".276","92.8","4.3","11.2%","118.4",".462","19611"
"Stuart Fairchild","- - -","46","110","5","14","6","0","7.3%","30.9%",".216",".328",".247",".336",".464",".350",".317","122","-1.2","1.4","0.3","0.6","24","14","4","1","8","34","5","2",".800","1.08","18.0%","42.6%","39.3%","8.3%","20.8%","19.2%","22.9%","77.1%","47.5%","32.1%","80.4%","67.7%","45.4%","15.4%","41.3%","28.8%",".221","88.9","13.3","9.5%","107.6",".396","20321"
"Trea Turner","LAD","160","708","21","101","100","27","6.4%","18.5%",".169",".342",".298",".343",".466",".350",".335","128","6.5","29.5","7.1","6.3","194","130","39","4","45","131","3","3",".809","1.20","21.4%","42.9%","35.7%","6.4%","11.2%","14.6%","36.4%","74.5%","51.1%","60.7%","85.9%","74.9%","38.8%","12.8%","41.4%","27.0%",".276","88.9","10.2","7.6%","112.5",".432","16252"
"Brandon Drury","- - -","138","568","28","87","87","2","6.7%","22.2%",".230",".293",".263",".320",".492",".350",".316","123","-3.6","11.4","-2.4","3.0","136","75","31","2","38","126","8","3",".813","1.04","19.7%","40.9%","39.4%","9.0%","17.9%","8.6%","32.4%","64.8%","45.9%","70.4%","88.9%","81.2%","41.6%","8.6%","41.7%","27.1%",".242","89.1","13.8","10.4%","112.4",".420","11615"
"Luis Arraez","MIN","144","603","8","88","49","4","8.3%","7.1%",".104",".331",".316",".375",".420",".350",".333","131","-0.2","20.9","-10.1","3.2","173","133","31","1","50","43","3","4",".795","1.25","25.8%","41.2%","32.9%","3.6%","4.8%","3.8%","28.6%","63.1%","42.7%","91.1%","96.0%","94.1%","41.1%","2.5%","30.2%","21.2%",".288","88.9","12.9","3.6%","107.3",".408","18568"
"Daniel Vogelbach","- - -","130","461","18","47","59","0","15.8%","24.7%",".194",".290",".238",".360",".433",".349",".350","128","-3.3","11.7","-13.1","1.5","92","54","19","1","73","114","1","0",".793","0.92","21.2%","37.7%","41.0%","4.5%","16.1%","2.9%","22.9%","46.3%","32.2%","70.1%","90.1%","81.5%","39.5%","5.9%","39.9%","32.0%",".236","89.4","15.8","10.6%","110.9",".428","14130"
"Bryan Reynolds","PIT","145","614","27","74","62","7","9.1%","23.0%",".199",".306",".262",".345",".461",".349",".329","125","-2.1","16.0","-9.3","2.9","142","92","19","4","56","141","14","3",".807","1.24","22.1%","43.2%","34.7%","4.3%","19.3%","5.2%","35.6%","74.5%","50.4%","56.5%","88.0%","74.2%","38.0%","13.0%","42.9%","26.1%",".249","90.2","12.0","7.9%","113.2",".416","19326"
"Brendan Donovan","STL","126","468","5","64","45","2","12.8%","15.0%",".097",".330",".281",".394",".379",".349",".339","129","-1.9","14.0","-3.8","2.7","110","83","21","1","60","70","14","3",".773","2.24","23.6%","52.8%","23.6%","2.6%","6.6%","8.8%","23.2%","57.5%","37.8%","72.1%","92.9%","85.6%","42.6%","5.4%","37.7%","27.8%",".266","87.7","6.0","3.4%","107.0",".365","24679"
"Will Smith","LAD","137","578","24","68","87","1","9.7%","16.6%",".205",".276",".260",".343",".465",".349",".352","127","-3.6","14.8","3.0","3.9","132","79","26","3","56","96","10","0",".807","0.67","21.2%","31.7%","47.1%","5.6%","12.2%","5.3%","25.4%","66.2%","42.6%","74.9%","87.5%","83.2%","42.3%","7.2%","43.0%","25.9%",".257","89.9","18.4","10.3%","109.0",".473","19197"
"Jason Vosler","SFG","36","111","4","14","12","1","9.0%","26.1%",".204",".333",".265",".342",".469",".349",".312","127","-0.3","3.2","-2.6","0.5","26","15","6","1","10","29","2","1",".812","1.09","30.4%","36.2%","33.3%","17.4%","17.4%","0.0%","35.2%","65.2%","46.5%","60.9%","90.3%","76.4%","37.7%","11.0%","25.7%","27.7%",".244","84.7","15.2","4.3%","109.4",".376","16686"
"Teoscar Hernandez","TOR","131","535","25","71","77","6","6.4%","28.4%",".224",".335",".267",".316",".491",".348",".351","129","-2.5","15.0","-8.9","2.4","133","72","35","1","34","152","2","3",".807","1.29","21.6%","44.1%","34.3%","5.9%","21.0%","6.5%","33.6%","71.6%","48.9%","51.2%","79.8%","68.1%","40.2%","15.6%","52.7%","31.5%",".265","92.6","11.6","15.0%","114.1",".501","13066"
"Kyle Tucker","HOU","150","609","30","71","107","25","9.7%","15.6%",".221",".261",".257",".330",".478",".348",".353","129","4.0","23.9","1.6","4.7","140","81","28","1","59","95","1","4",".808","0.73","18.9%","34.1%","47.0%","8.1%","14.2%","4.6%","30.2%","84.0%","52.5%","66.4%","88.8%","81.3%","41.5%","9.8%","41.9%","19.3%",".262","90.0","19.0","10.1%","111.3",".482","18345"
"Bo Bichette","TOR","159","697","24","91","93","13","5.9%","22.2%",".179",".347",".290",".333",".469",".347",".334","129","-2.7","20.0","0.2","4.5","189","121","43","1","41","155","2","8",".802","1.58","20.4%","48.7%","30.9%","5.2%","15.6%","2.9%","38.6%","80.5%","56.0%","66.1%","88.8%","79.7%","41.5%","11.4%","50.3%","23.0%",".278","91.9","8.5","9.6%","112.4",".444","19612"
"Drew Waters","KCR","32","109","5","14","18","0","11.0%","36.7%",".240",".353",".240",".324",".479",".347",".293","125","-0.2","2.9","-2.9","0.4","23","11","6","1","12","40","0","0",".803","1.42","17.9%","48.2%","33.9%","0.0%","26.3%","3.7%","28.3%","73.7%","46.7%","53.4%","81.4%","71.3%","40.4%","13.4%","28.1%","29.3%",".195","84.1","10.4","12.3%","110.6",".376","20505"
"Alejandro Kirk","TOR","139","541","14","59","63","0","11.6%","10.7%",".130",".299",".285",".372",".415",".347",".351","129","-7.1","10.4","8.8","3.8","134","101","19","0","63","58","4","0",".786","1.63","19.2%","50.0%","30.8%","9.4%","10.9%","6.7%","26.3%","61.9%","41.0%","77.4%","90.9%","85.8%","41.2%","5.8%","45.0%","25.7%",".278","90.5","8.1","6.7%","110.1",".431","22581"
"Hunter Renfroe","MIL","125","522","29","62","72","1","7.5%","23.2%",".236",".281",".255",".315",".492",".347",".323","124","-1.6","12.9","-6.2","2.5","121","68","23","1","39","121","4","1",".807","0.78","17.5%","36.1%","46.5%","12.1%","17.6%","6.3%","34.4%","67.6%","47.7%","63.6%","84.0%","75.2%","40.1%","11.8%","43.3%","28.2%",".240","90.5","17.7","10.9%","112.5",".438","15464"
"Christian Walker","ARI","160","667","36","84","94","2","10.3%","19.6%",".235",".248",".242",".327",".477",".346",".359","122","-0.3","16.9","-0.4","4.1","141","78","25","2","69","131","8","2",".804","0.87","17.4%","38.3%","44.2%","10.8%","17.7%","7.4%","27.2%","70.1%","44.7%","57.7%","88.2%","77.2%","40.9%","10.2%","44.0%","26.0%",".257","90.0","17.0","11.5%","112.6",".484","13419"
"Rhys Hoskins","PHI","156","672","30","81","79","2","10.7%","25.1%",".216",".292",".246",".332",".462",".345",".338","122","-3.4","13.7","-15.1","2.2","145","80","33","2","72","169","6","1",".794","0.85","22.6%","35.6%","41.7%","11.9%","16.9%","7.3%","25.8%","63.9%","41.8%","58.1%","86.4%","76.2%","42.0%","9.9%","44.2%","28.8%",".239","90.1","18.1","11.1%","112.2",".445","16472"
"Vaughn Grissom","ATL","41","156","5","24","18","5","7.1%","21.8%",".149",".350",".291",".353",".440",".345",".326","121","1.9","5.7","-4.1","0.7","41","30","6","0","11","34","3","2",".792","1.45","25.0%","44.4%","30.6%","6.1%","15.2%","4.2%","37.6%","74.3%","51.7%","61.8%","89.9%","77.3%","38.4%","11.7%","34.3%","27.4%",".259","84.6","9.0","7.4%","107.1",".412","26031"
"Michael Brantley","HOU","64","277","5","28","26","1","11.2%","10.8%",".128",".311",".288",".370",".416",".345",".374","127","-0.7","7.7","-4.9","1.2","70","50","14","1","31","30","1","1",".785","1.42","24.3%","44.4%","31.3%","4.5%","7.5%","3.2%","25.6%","62.9%","41.5%","81.1%","92.6%","88.5%","42.5%","4.8%","45.1%","24.6%",".310","89.8","10.7","6.0%","108.2",".467","4106"
"Eugenio Suarez","SEA","150","629","31","76","87","0","11.6%","31.2%",".223",".302",".236",".332",".459",".344",".339","131","-2.5","19.2","-0.3","4.1","128","71","24","2","73","196","8","0",".791","0.75","20.2%","34.1%","45.7%","6.2%","19.3%","5.0%","24.7%","65.8%","41.8%","49.7%","79.8%","69.4%","41.6%","12.8%","43.5%","31.3%",".220","89.8","19.9","14.8%","111.4",".454","12552"
"Austin Slater","SFG","125","325","7","49","34","12","12.3%","27.4%",".144",".361",".264",".366",".408",".344",".351","124","3.5","12.7","-3.2","2.1","73","49","15","2","40","89","6","1",".774","2.02","21.6%","52.4%","25.9%","4.2%","14.6%","5.2%","28.3%","69.5%","44.7%","58.8%","79.0%","71.3%","39.8%","12.8%","39.5%","30.9%",".259","89.0","6.6","10.5%","109.4",".429","16153"
"Triston Casas","BOS","27","95","5","11","12","1","20.0%","24.2%",".211",".208",".197",".358",".408",".344",".325","120","-1.1","1.0","-0.8","0.3","15","9","1","0","19","23","0","0",".766","1.58","7.5%","56.6%","35.8%","5.3%","26.3%","6.7%","21.0%","62.8%","37.6%","57.7%","83.5%","74.8%","39.8%","9.5%","41.5%","27.4%",".193","86.0","2.2","7.5%","110.5",".356","22514"
"Matt Olson","ATL","162","699","34","86","103","0","10.7%","24.3%",".237",".274",".240",".325",".477",".344",".347","120","-0.8","15.4","-9.4","3.1","148","70","44","0","75","170","4","0",".802","0.92","18.7%","39.0%","42.3%","13.7%","17.9%","3.4%","32.8%","75.4%","49.5%","66.8%","79.2%","74.2%","39.2%","12.8%","50.9%","25.6%",".248","92.9","16.1","13.6%","116.8",".467","14344"
"David Villar","SFG","52","181","9","21","24","0","9.9%","32.0%",".224",".300",".231",".331",".455",".344",".285","124","-0.3","4.8","-2.0","0.9","36","20","6","1","18","58","6","1",".787","0.84","18.2%","37.4%","44.4%","2.3%","20.5%","2.7%","26.3%","68.8%","44.2%","43.2%","75.0%","64.1%","42.2%","15.9%","36.4%","33.0%",".189","86.8","17.8","9.1%","106.1",".327","24782"
"Danny Mendick","CHW","31","106","3","22","15","1","6.6%","21.7%",".155",".352",".289",".343",".443",".344",".273","125","1.0","4.0","0.6","0.8","28","20","4","1","7","23","1","0",".786","1.29","24.7%","42.5%","32.9%","4.2%","12.5%","6.5%","23.6%","64.6%","41.9%","69.1%","77.9%","75.1%","44.8%","10.4%","20.0%","31.5%",".229","86.8","10.3","4.0%","107.1",".327","18889"
"Josh Bell","- - -","156","647","17","78","71","0","12.5%","15.8%",".156",".296",".266",".362",".422",".344",".349","123","-5.6","11.3","-14.4","2.0","147","98","29","3","81","102","5","1",".784","1.63","18.6%","50.4%","30.9%","9.9%","12.1%","3.5%","29.1%","70.1%","45.3%","71.7%","86.3%","80.6%","39.4%","8.8%","40.5%","23.7%",".273","88.9","8.3","7.2%","112.2",".424","13145"
"Mark Canha","NYM","140","542","13","71","61","3","8.9%","17.9%",".136",".309",".266",".367",".403",".343",".323","128","-1.0","16.7","-8.3","2.8","123","86","24","0","48","97","28","1",".770","1.30","20.1%","45.3%","34.7%","13.3%","10.2%","11.4%","27.7%","63.3%","42.8%","73.2%","84.2%","80.1%","42.4%","8.5%","36.3%","29.5%",".245","87.7","10.9","4.9%","108.0",".362","11445"
"Travis d'Arnaud","ATL","107","426","18","61","60","0","4.5%","21.1%",".205",".306",".268",".319",".472",".343",".313","120","-3.6","6.1","16.8","3.9","106","62","25","1","19","90","11","0",".791","1.24","18.6%","45.1%","36.3%","10.8%","16.2%","5.8%","39.4%","71.0%","52.8%","64.6%","82.5%","74.8%","42.4%","13.3%","38.6%","28.4%",".247","88.5","11.8","8.5%","112.3",".412","7739"
"Gunnar Henderson","BAL","34","132","4","12","18","1","12.1%","25.8%",".181",".333",".259",".348",".440",".343",".338","125","-0.2","3.6","-0.3","0.8","30","18","7","1","16","34","0","1",".788","2.45","15.9%","59.8%","24.4%","5.0%","20.0%","4.1%","23.2%","67.3%","41.2%","60.8%","81.8%","74.8%","40.8%","10.4%","53.7%","29.1%",".250","92.4","2.0","9.8%","111.1",".432","26289"
"J.D. Martinez","BOS","139","596","16","76","62","0","8.7%","24.3%",".174",".345",".274",".341",".448",".343",".349","119","-7.3","5.8","-15.0","1.0","146","86","43","1","52","145","5","0",".790","0.96","22.1%","38.2%","39.7%","5.8%","10.3%","5.3%","34.9%","78.1%","51.9%","58.0%","81.2%","71.8%","39.4%","14.6%","41.4%","26.7%",".260","89.1","14.1","12.4%","111.6",".471","6184"
"Justin Turner","LAD","128","532","13","61","81","3","9.4%","16.7%",".160",".313",".278",".350",".438",".343",".339","123","-3.1","11.4","-6.4","2.4","130","81","36","0","50","89","6","0",".788","0.74","24.5%","32.0%","43.4%","6.0%","7.7%","4.0%","31.3%","72.5%","48.3%","73.4%","86.7%","81.6%","41.3%","8.9%","40.6%","23.5%",".267","89.5","18.4","8.0%","108.9",".427","5235"
"Darick Hall","PHI","42","142","9","19","16","0","3.5%","31.0%",".272",".301",".250",".282",".522",".343",".312","120","-0.5","2.8","-3.8","0.4","34","16","8","1","5","44","1","0",".804","0.74","20.7%","33.7%","45.7%","11.9%","21.4%","9.7%","36.3%","74.2%","52.3%","48.2%","84.7%","70.1%","42.2%","15.7%","44.6%","30.6%",".232","91.4","18.6","17.4%","113.0",".462","19717"
"Lars Nootbaar","STL","108","347","14","53","40","4","14.7%","20.5%",".221",".248",".228",".340",".448",".342",".346","125","1.4","11.3","2.4","2.7","66","33","16","3","51","71","1","1",".788","1.13","17.4%","43.8%","38.8%","11.8%","16.5%","6.3%","24.5%","58.8%","38.7%","67.3%","83.8%","77.7%","41.5%","8.6%","46.0%","28.9%",".247","91.7","10.7","12.1%","113.0",".414","21454"
"Andrew Benintendi","- - -","126","521","5","54","51","8","10.0%","14.8%",".095",".352",".304",".373",".399",".342",".334","122","0.6","13.5","-3.5","2.8","140","109","23","3","52","77","2","3",".772","1.26","22.1%","43.4%","34.5%","3.8%","3.8%","5.4%","27.9%","74.9%","48.1%","73.4%","85.5%","81.5%","43.1%","8.9%","38.5%","22.0%",".273","89.2","12.6","5.1%","109.8",".407","17901"
"Kerry Carpenter","DET","31","113","6","16","10","0","5.3%","28.3%",".233",".303",".252",".310",".485",".342",".292","126","-0.1","3.1","-1.6","0.5","26","15","4","1","6","32","3","0",".795","0.91","15.3%","40.3%","44.4%","6.3%","18.8%","3.4%","37.4%","73.0%","52.7%","55.4%","86.7%","74.0%","42.9%","13.7%","36.1%","26.6%",".209","87.2","14.5","11.1%","107.3",".394","25961"
"Francisco Lindor","NYM","161","706","26","98","107","16","8.4%","18.8%",".179",".301",".270",".339",".449",".342",".331","127","3.3","25.4","15.9","6.8","170","114","25","5","59","133","10","6",".788","1.11","17.9%","43.1%","39.0%","13.8%","13.3%","7.8%","33.8%","69.0%","47.7%","66.7%","88.1%","79.0%","39.6%","10.0%","41.1%","25.4%",".254","89.3","13.8","8.3%","110.7",".427","12916"
"Steven Kwan","CLE","147","638","6","89","52","19","9.7%","9.4%",".101",".323",".298",".373",".400",".341",".312","124","4.9","22.0","-0.7","4.4","168","130","25","7","62","60","7","5",".772","1.21","22.6%","42.4%","35.0%","9.0%","3.4%","8.4%","23.3%","55.3%","37.7%","85.0%","95.4%","91.9%","45.0%","3.1%","20.8%","27.6%",".268","85.1","11.8","1.4%","107.1",".341","24610"
"Oscar Gonzalez","CLE","91","382","11","39","43","1","3.9%","19.6%",".166",".345",".296",".327",".461",".339",".320","122","-1.3","8.3","-5.1","1.6","107","69","27","0","15","75","3","2",".789","1.79","20.8%","50.9%","28.4%","8.5%","13.4%","12.2%","48.3%","76.5%","59.3%","65.2%","86.0%","75.7%","39.1%","14.4%","39.8%","26.8%",".279","88.6","5.4","7.3%","113.3",".422","20970"
"Ian Happ","CHC","158","641","17","72","72","9","9.0%","23.2%",".169",".336",".271",".342",".440",".339",".306","120","0.7","15.2","-3.6","3.5","155","94","42","2","58","149","6","4",".781","1.38","20.1%","46.4%","33.5%","7.0%","11.9%","10.1%","30.7%","74.6%","49.0%","62.1%","83.7%","75.8%","41.5%","11.9%","40.2%","25.9%",".239","89.7","10.9","6.5%","113.9",".379","17919"
